question_id,question,difficulty,question_type,intent,comparison_method,model,model_name,generated_aql,gold_aql,generation_time,generation_error,validation_valid,validation_errors,validation_warnings,privacy_allowed,sensitive_fields,executed,execution_error,gold_executed,gold_execution_error,gold_result_count,generated_result_count,functional_correct,error_category
Q105,List all reviews for bistros with rating less than 1.5,complex,multi_hop_graph_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR r IN Reviews
    FILTER r.rating < 1.5
    RETURN 
        {
            review_id: r.rid,
            user_id: r.user_id,
            business_id: r.business_id,
            rating: r.rating,
            text: r.text
        }","
FOR b IN Businesses
    FILTER b.rating < 1.5

    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Bistros""

        FOR r IN 1..1 INBOUND b ReviewsBusiness

            RETURN DISTINCT {
                review_id: r.rid,
                user_id: r.user_id,
                business_id: r.business_id,
                rating: r.rating,
                text: r.text,
                year: r.year
            }
",3.289283275604248,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,False,text,False,Blocked by PrivacyFilter,True,,0.0,,False,privacy_blocked
Q106,Find the number of users called Michelle,simple,document_count,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR u IN Users
    FILTER u.name == ""Michelle""
    RETURN COUNT(u)","
RETURN LENGTH(
    FOR u IN Users
        FILTER u.name == ""Michelle""
        RETURN u._id
)
",2.235539197921753,,True,,,True,,True,,True,,1.0,3700.0,False,semantic_result_mismatch
Q107,Find the cities of businesses rated below 1.5,simple,document_projection,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.rating < 1.5
    RETURN b.city","
FOR b IN Businesses
    FILTER b.rating < 1.5
    RETURN DISTINCT b.city
",2.129078865051269,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,70.0,1072.0,False,semantic_result_mismatch
Q108,In which neighborhoods Michelle has reviewed a buissness?,complex,multi_hop_graph,,,DeepSeek-Coder,deepseek-coder:6.7b,"LET neighborhoods = (
    FOR u IN Users
        FILTER u.name == ""Michelle""

        FOR r IN 1..1 OUTBOUND u WritesReview
            FOR b IN 1..1 OUTBOUND r ReviewsBusiness
                FOR n IN 1..1 OUTBOUND b BusinessNeighborhood
                    RETURN DISTINCT n.neighborhood_name
)

RETURN neighborhoods","
FOR u IN Users
    FILTER u.name == ""Michelle""

    FOR r IN 1..1 OUTBOUND u WritesReview
        FOR b IN 1..1 OUTBOUND r ReviewsBusiness
            FOR n IN 1..1 OUTBOUND b BusinessNeighborhood

                RETURN DISTINCT n.neighborhood_name
",3.612173318862915,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,95.0,1.0,False,semantic_result_mismatch
Q109,Find the business with the most number of reviews in April,advanced,graph_group_sort_limit,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.is_open

    LET reviews = (
        FOR r IN 1..1 INBOUND b ReviewsBusiness
            FILTER r.month == ""April""
            RETURN r
    )

    SORT LENGTH(reviews) DESC
    LIMIT 1

    RETURN {
        business_id: b.business_id,
        name: b.name,
        review_count: LENGTH(reviews)
    }","
FOR r IN Reviews
    FILTER r.month == ""April""
        OR r.month == 4

    FOR b IN 1..1 OUTBOUND r ReviewsBusiness

        COLLECT business_key = b._id
        WITH COUNT INTO april_reviews

        SORT april_reviews DESC
        LIMIT 1

        LET business = DOCUMENT(business_key)

        RETURN {
            business_id: business.business_id,
            name: business.name,
            april_reviews: april_reviews
        }
",4.383860349655151,,True,,,True,,True,,True,,1.0,0.0,False,semantic_result_mismatch
Q110,"Find all tips for ""Cafe Zinho"" in Texas.",advanced,graph_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.name == ""Cafe Zinho"" && b.state == ""Texas""
    FOR t IN 1..1 INBOUND b TipsBusiness
        FOR u IN 1..1 INBOUND t WritesTip
            RETURN {
                tip_id: t.tip_id,
                user_id: u.user_id,
                likes: t.likes,
                text: t.text
            }","
FOR b IN Businesses
    FILTER b.name == ""Cafe Zinho""
    FILTER b.state == ""Texas""

    FOR t IN 1..1 INBOUND b TipsBusiness

        RETURN DISTINCT {
            tip_id: t.tip_id,
            user_id: t.user_id,
            likes: t.likes,
            text: t.text,
            year: t.year
        }
",3.9889609813690186,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,False,text,False,Blocked by PrivacyFilter,True,,0.0,,False,privacy_blocked
Q111,"Find all cities which has a ""Taj Mahal"".",simple,document_projection,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.name == ""Taj Mahal""
    RETURN DISTINCT b.city","
FOR b IN Businesses
    FILTER b.name == ""Taj Mahal""
    RETURN DISTINCT b.city
",2.367933988571167,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,1.0,1.0,True,correct
Q112,List all businesses that are restaurants in Pennsylvania.,medium,graph_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.state == ""Pennsylvania""
    LET categories = (
        FOR c IN 1..1 OUTBOUND b BusinessCategory
            RETURN c.category_name
    )
    FILTER ""Restaurants"" IN categories
    RETURN b","
FOR b IN Businesses
    FILTER b.state == ""Pennsylvania""

    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Restaurants""

        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            city: b.city,
            rating: b.rating
        }
",3.046689033508301,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,1671.0,1671.0,False,semantic_result_mismatch
Q113,Return me the number of businesses that are restaurants.,medium,graph_count,,,DeepSeek-Coder,deepseek-coder:6.7b,"LET businesses = (
    FOR b IN Businesses
        FOR c IN 1..1 OUTBOUND b BusinessCategory
            FILTER c.category_name == ""Restaurants""
            RETURN DISTINCT b._id
)

RETURN LENGTH(businesses)","
LET businesses = (
    FOR b IN Businesses
        FOR c IN 1..1 OUTBOUND b BusinessCategory
            FILTER c.category_name == ""Restaurants""
            RETURN DISTINCT b._id
)

RETURN LENGTH(businesses)
",2.960423707962036,,True,,,True,,True,,True,,1.0,1.0,True,correct
Q114,List all users who reviewed businesses that are restaurants.,complex,multi_hop_graph,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR u IN Users
    FOR r IN 1..1 OUTBOUND u WritesReview
        FOR b IN 1..1 OUTBOUND r ReviewsBusiness
            FILTER EXISTS(
                FOR c IN 1..1 OUTBOUND b BusinessCategory
                    FILTER c.category_name == ""Restaurants""
            )
            RETURN DISTINCT u.user_id","
FOR c IN Categories
    FILTER c.category_name == ""Restaurants""

    FOR b IN 1..1 INBOUND c BusinessCategory

        FOR r IN 1..1 INBOUND b ReviewsBusiness

            FOR u IN 1..1 INBOUND r WritesReview

                COLLECT user_id = u.user_id, name = u.name

                RETURN {
                    user_id: user_id,
                    name: name
                }
",3.785842180252075,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,False,"[HTTP 400][ERR 1501] syntax error, unexpected ) near ')
            RETURN DISTINCT u....' at position 7:13",False,"HTTPConnectionPool(host='localhost', port=8529): Read timed out. (read timeout=60)",,,False,execution_error
Q115,"Return me the number of cities that has ""Panda Express"".",simple,document_count_distinct,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.name == ""Panda Express""
    RETURN DISTINCT b.city

Notice that this query will return a list of distinct cities that ""Panda Express"" is located in. To get the count of these cities, you may not use the LENGTH() function, but instead use COUNT() function in AQL to get the total number of these cities.

Final AQL:

FOR b IN Businesses
    FILTER b.name == ""Panda Express""
    RETURN COUNT(DISTINCT b.city)","
LET cities = (
    FOR b IN Businesses
        FILTER b.name == ""Panda Express""
        RETURN DISTINCT b.city
)

RETURN LENGTH(cities)
",4.548047065734863,,True,,,True,,False,"[HTTP 400][ERR 1501] syntax error, unexpected identifier, expecting end of query string near 'Notice that this query will retu...' at position 5:1",True,,1.0,,False,execution_error
Q116,"List all tips for ""Cafe Zinho"" in Pennsylvania in 2010.",advanced,graph_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.name == ""Cafe Zinho""
    FILTER b.state == ""Pennsylvania""

    FOR t IN 1..1 INBOUND b TipsBusiness
        FILTER t.year == 2010

        RETURN DISTINCT {
            tip_id: t.tip_id,
            user_id: t.user_id,
            likes: t.likes,
            text: t.text,
            year: t.year
        }","
FOR b IN Businesses
    FILTER b.name == ""Cafe Zinho""
    FILTER b.state == ""Pennsylvania""

    FOR t IN 1..1 INBOUND b TipsBusiness
        FILTER t.year == 2010

        RETURN DISTINCT {
            tip_id: t.tip_id,
            user_id: t.user_id,
            likes: t.likes,
            text: t.text
        }
",4.27398157119751,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,False,text,False,Blocked by PrivacyFilter,True,,0.0,,False,privacy_blocked
Q117,Return me the number of tips that are written by Michelle.,medium,graph_count,,,DeepSeek-Coder,deepseek-coder:6.7b,"RETURN LENGTH(
    FOR u IN Users
        FILTER u.name == ""Michelle""
        FOR t IN 1..1 OUTBOUND u WritesTip
            RETURN t._id
)","
LET tips = (
    FOR u IN Users
        FILTER u.name == ""Michelle""

        FOR t IN 1..1 OUTBOUND u WritesTip
            RETURN DISTINCT t._id
)

RETURN LENGTH(tips)
",2.808435678482056,,True,,,True,,True,,True,,1.0,1.0,True,correct
Q118,Return me the number of tips that are written by Michelle in 2010.,medium,graph_count,,,DeepSeek-Coder,deepseek-coder:6.7b,"LET tips = (
    FOR u IN Users
        FILTER u.name == ""Michelle""

        FOR t IN 1..1 OUTBOUND u WritesTip
            FILTER t.year == 2010
            RETURN DISTINCT t._id
)

RETURN LENGTH(tips)","
LET tips = (
    FOR u IN Users
        FILTER u.name == ""Michelle""

        FOR t IN 1..1 OUTBOUND u WritesTip
            FILTER t.year == 2010
            RETURN DISTINCT t._id
)

RETURN LENGTH(tips)
",3.041123390197754,,True,,,True,,True,,True,,1.0,1.0,True,correct
Q119,List all users who reviewed businesses that are restaurants in 2010.,complex,multi_hop_graph,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR u IN Users
    FOR r IN 1..1 OUTBOUND u WritesReview
        FILTER r.year == 2010
        FOR b IN 1..1 INBOUND r ReviewsBusiness
            FOR c IN 1..1 OUTBOUND b BusinessCategory
                FILTER c.category_name == ""Restaurants""
                RETURN {user_id: u.user_id, name: u.name}","
FOR b IN Businesses

    LET is_restaurant = LENGTH(
        FOR c IN 1..1 OUTBOUND b BusinessCategory
            FILTER c.category_name == ""Restaurants""
            LIMIT 1
            RETURN 1
    )

    FILTER is_restaurant > 0

    FOR r IN 1..1 INBOUND b ReviewsBusiness
        FILTER r.year == 2010

        FOR u IN 1..1 INBOUND r WritesReview

            RETURN DISTINCT {
                user_id: u.user_id,
                name: u.name
            }
",3.999892234802246,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,False,"HTTPConnectionPool(host='localhost', port=8529): Read timed out. (read timeout=60)",False,"HTTPConnectionPool(host='localhost', port=8529): Read timed out. (read timeout=60)",,,False,execution_error
Q120,Find the total checkins in Brighton Heights neighborhood,advanced,graph_sum,,,DeepSeek-Coder,deepseek-coder:6.7b,"LET businesses = (
    FOR b IN Businesses
        FILTER b.city == ""Brighton Heights""

        FOR n IN 1..1 OUTBOUND b BusinessNeighborhood
            FILTER n.neighborhood_name == ""Brighton Heights""

            FOR ch IN 1..1 OUTBOUND b BusinessCheckin
                RETURN ch.count
)

RETURN SUM(businesses)","
LET values = (
    FOR b IN Businesses

        FOR n IN 1..1 OUTBOUND b BusinessNeighborhood
            FILTER n.neighborhood_name == ""Brighton Heights""

            FOR ch IN 1..1 OUTBOUND b BusinessCheckin
                RETURN ch.count
)

RETURN SUM(values)
",4.121664762496948,,True,,,True,,True,,True,,1.0,1.0,False,semantic_result_mismatch
Q121,Find the total checkins in Sundays,simple,document_sum,,,DeepSeek-Coder,deepseek-coder:6.7b,"LET values = (
    FOR b IN Businesses

        FOR ch IN 1..1 OUTBOUND b BusinessCheckin
            FILTER ch.day == ""Sunday""
            RETURN ch.count
)

RETURN SUM(values)","
LET values = (
    FOR ch IN Checkins
        FILTER ch.day == ""Sunday""
        RETURN ch.count
)

RETURN SUM(values)
",2.996190071105957,,True,,,True,,False,"HTTPConnectionPool(host='localhost', port=8529): Read timed out. (read timeout=60)",True,,1.0,,False,execution_error
Q122,Find all the tips from a user who has written a review in 2012,complex,multi_relation_graph,,,DeepSeek-Coder,deepseek-coder:6.7b,"LET user = (
    FOR u IN Users
        FILTER u.name == ""UserName""
        RETURN u.user_id
)

FOR v, e, p IN 1..1 INBOUND user WritesReview
    FILTER v.year == 2012
    FOR t IN 1..1 INBOUND v TipsBusiness
        RETURN DISTINCT  {
            tip_id: t.tip_id,
            text: t.text,
            user_id: u.user_id,
            likes: t.likes
        }","
LET users_2012 = (
    FOR r IN Reviews
        FILTER r.year == 2012

        FOR u IN 1..1 INBOUND r WritesReview
            COLLECT user_key = u._id
            RETURN user_key
)

FOR user_key IN users_2012

    FOR t IN 1..1 OUTBOUND user_key WritesTip

        COLLECT tip_key = t._id

        LET tip = DOCUMENT(tip_key)

        RETURN {
            tip_id: tip.tip_id,
            user_id: tip.user_id,
            business_id: tip.business_id,
            likes: tip.likes,
            text: tip.text,
            year: tip.year
        }
",4.558094263076782,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,False,text,False,Blocked by PrivacyFilter,False,"HTTPConnectionPool(host='localhost', port=8529): Read timed out. (read timeout=60)",,,False,privacy_blocked
Q123,Find the total number of reviews written in March,simple,document_count,,,DeepSeek-Coder,deepseek-coder:6.7b,"LET reviews = (
    FOR r IN Reviews
        FILTER r.month 3
        RETURN DISTINCT r._id
)

RETURN LENGTH(reviews)","
RETURN LENGTH(
    FOR r IN Reviews
        FILTER r.month == ""March""
            OR r.month == 3
        RETURN r._id
)
",2.6321141719818115,,True,,,True,,False,"[HTTP 400][ERR 1501] syntax error, unexpected integer number near '3
        RETURN DISTINCT r._id
...' at position 3:24",True,,1.0,,False,execution_error
